recordId,Title,type of object,Category,Person / organisation - Role,Date / Period,Place,Association,Material /Technique,Accession number,Museum department,object_url
386792,Attic red-figure stemmed pottery cup depicting sacrifices and an ostracism,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation,1st half of the 5th century BCE (500 - 451 BCE) - date of creation","The Greek World > Italy > Inland and Central Etruria > Cerveteri, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1911.617,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386792
460982,Attic red-figure pottery stemmed cup depicting an erotic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,The Briseis Painter - artist,"490 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Lazio > Metropolitan City of Rome Capital > Cerveteri, Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1967.305,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460982
455246,Boeotian or Attic black-figure silhouette style pottery chous,container > vessel > jug > wine-jug > oinochoe,ceramics,,"480 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica, Europe > Greece > Central Greece > Boeotia, Europe > Greece > Central Greece > Boeotia","find spot, place of creation, place of creation, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1966.1007,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455246
471711,Attic black-figure pottery hydria depicting a Dionysiac scene,container > vessel > storage vessel > water jar > hydria,ceramics,The Class of London B 352 - artist,"500 BCE - 480 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.160,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471711
471090,Attic black figure neck-amphora with depiction of a man and a boy,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - , - ,"Europe > Italy > Lazio > Metropolitan City of Rome Capital > Cerveteri, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration",AN1885.654,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471090
387033,Attic red-figure pottery pyxis depicting a domestic scene,"container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > tripod pyxis, container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type A pyxis",ceramics, - ,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > Attica > Central Athens > Athens, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1965.130,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387033
387039,Attic red-figure pottery pyxis depicting a domestic scene,container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type C pyxis,ceramics, - ,"420 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.302,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387039
386739,Attic black-figure pottery lekythos depicting an athletics scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"525 BCE - 475 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","The Greek World > Sicily > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1890.27,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386739
387504,Attic red-figure stemmed pottery cup depicting a battle scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics," - , - ","500 BCE - 470 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Inland and Central Etruria > Cerveteri, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1911.615,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387504
387562,Attic red-figure pottery cup depicting naked youths,container > vessel > cup > drinking-cup > skyphos > cup-skyphos,ceramics, - ,"520 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.276,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387562
471712,Attic black-figure pottery stamnos depicting an athletics scene,"container > vessel > mixing vessel > stamnos, container > vessel > storage vessel > stamnos",ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1965.97,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471712
309431,Attic red-figure pottery askos,container > oil-container > perfume bottle > unguent jar > askos,ceramics,,"420 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Cyprus, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1989.564,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-309431
459819,Attic red-figure white ground pottery chous depicting Nike,container > vessel > jug > wine-jug > oinochoe,ceramics, - ,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.4467,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459819
461426,Attic red-figure pottery lekythos depicting an armed warrior,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"490 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Greece > Attica, Europe > Italy > Sicily > Province of Caltanissetta > Gela","place of creation, find spot","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1890.25.a,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461426
459480,Attic red-figure pottery pelike depicting a domestic scene,container > vessel > storage vessel > pelike,ceramics,Aison - artist,"415 BCE - 410 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Nola, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, painted, ",AN1874.498,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459480
470810,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"520 BCE - 510 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1896-1908.G.272,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-470810
460492,Attic red-figure pottery pyxis with lid depicting a Dionysiac scene,container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type D pyxis,ceramics, - ,"500 BCE - 490 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1922.67,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460492
460654,Attic red-figure pottery askos depicting two female busts,container > oil-container > perfume bottle > unguent jar > askos,ceramics, - ,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.177,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460654
460777,Attic red-figure pottery lekythos depicting a mythological figure (Nike running with torch),container > oil-container > perfume bottle > unguent jar > lekythos,ceramics,The Brygos Painter - artist,"480 BCE - 470 BCE - date of creation,5th century BCE (500 - 401 BCE) - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Greece > Attica, Europe > Italy > Sicily > Province of Caltanissetta > Gela","place of creation, find spot","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1891.687,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460777
460779,Attic red-figure stemmed pottery cup fragment depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.488,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460779
460781,Attic red-figure pottery stemmed cup,container > vessel > cup > drinking-cup > stemmed cup > kylix > acrocup,ceramics, - ,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1946.50,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460781
460843,Attic red-figure pottery pelike depicting an elderly male figure and a bearded satyr,container > vessel > storage vessel > pelike,ceramics, - ,"480 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Campania > Avellino > Sirignano, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1884.714,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460843
461042,Attic red-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,470 BCE - 450 BCE - date of creation,"Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1890.26,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461042
461043,Attic red-figure pottery hydria depicting a mythological scene,container > vessel > jar > water-jar > hydria,ceramics, - ,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.170,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461043
461076,Attic red-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"470 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1937.681,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461076
461156,Attic red-figure pottery askos depicting a symposiastic scene,container > oil-container > perfume bottle > unguent jar > askos,ceramics, - ,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1946.49,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461156
461390,Attic red-figure stemmed pottery cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,The Ancona Painter - artist,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.695,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461390
461391,Attic red-figure pottery cup depicting a horse-riding scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,The Ancona Painter - artist,"476 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1937.679,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461391
461392,Attic red-figure stemmed pottery cup depicting a palaistra scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"470 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1920.57,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461392
461804,Attic red-figure pottery pyxis depicting a domestic scene,"container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type A pyxis, container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > tripod pyxis",ceramics, - ,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1961.468,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461804
461943,Attic red-figure pottery stemless cup depicting an athletics scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Nola, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.167,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461943
461944,Attic red-figure pottery cup fragment depicting an athletics scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"425 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.712,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461944
461945,Attic red-figure pottery stemless cup depicting an athletics scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.72,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461945
471233,Attic black-figure pottery dipper depicting a Dionysiac scene,container > vessel > dipper > kyathos (attic),ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.150,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471233
471268,Attic black-figure pottery stemmed cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup,ceramics, - ,"490 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation",", The Greek World > Greece > Attica",", place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, painted, marked > [marking techniques] > incised, ",AN1871.83,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471268
471310,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > type B belly-amphora,ceramics," - , - ","550 BCE - 545 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1965.141,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471310
471703,Attic black-figure pottery stemmed cup depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A,ceramics,The Amasis Painter - artist,"530 BCE - 515 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1939.118,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471703
521511,Attic red-figure pottery skyphos depicting a mythological figure,container > vessel > cup > drinking-cup > skyphos,ceramics,,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1930.255,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-521511
745620,Attic red-figure pottery lekythos depicting a domestic scene,container > oil-container > perfume bottle > unguent jar > lekythos > squat lekythos,ceramics, - ,"440 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1964.324,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-745620
459654,Attic red-figure pottery kantharos depicting a maenad,container > vessel > cup > drinking-cup > stemmed cup > kantharos,ceramics, - ,"400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, original location","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1958.11,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459654
459816,Attic red-figure pottery squat lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos > squat lekythos,ceramics, - ,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.512,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459816
459862,Attic red-figure pottery lekythos depicting a funerary scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"415 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1925.86,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459862
470827,Attic black-figure pottery amphora depicting Dionysus and Ariadne on one side and a military scene on the other,container > vessel > storage vessel > amphora > type B belly-amphora,ceramics, - ,"550 BCE - 540 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1911.256,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-470827
471019,Attic black-figure pottery cup depicting a mythological scene,container > vessel > cup > drinking-cup > mastoid cup,ceramics, - ,"490 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Campania > Metropolitan City of Naples > Nola, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1884.707,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471019
460086,Attic red-figure pottery krater depicting an athletics scene,container > vessel > mixing vessel > krater > column-krater,ceramics,Myson - artist,"500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.297,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460086
460375,Attic red-figure pottery pelike depicting a domestic scene,container > vessel > storage vessel > pelike,ceramics, - ,"430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1940.75,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460375
460376,Attic red-figure stemmed pottery cup depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1929.466,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460376
471373,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"500 BCE - 490 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica, The Greek World > Greece > Attica","find spot, place of creation, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1896-1908.G.240,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471373
455044,Possibly Attic black-figure pottery miniature plate depicting a bird,container > vessel > serving vessel > plate,ceramics,,"550 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1941.8,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455044
455209,Attic black-figure pottery stemmed cup depicting a mythological figure,container > vessel > cup > drinking-cup > stemmed cup > kylix > acrocup,ceramics,,"475 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1915.264,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455209
455327,Attic black-figure pottery hydria fragment,container > vessel > storage vessel > water jar > hydria,ceramics,,"520 BCE - 510 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1910.775,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455327
453852,Attic black-figure pottery stemmed vessel,"container > vessel > cup > drinking-cup > stemmed cup > kylix > little master cup, container > vessel > cup > drinking-cup > stemmed cup > kylix > little master cup > band cup",ceramics,,"550 BCE - 525 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1947.122,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453852
453854,Attic black-figure stemmed pottery cup depicting a Dionysiac scene,"container > vessel > cup > drinking-cup > stemmed cup > kylix > eye cup, container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A",ceramics,,"515 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1940.151,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453854
453994,Attic black-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"480 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > Attica > East Attica > Keratea, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1954.117,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453994
454003,Attic black-figure pottery cup depicting a mythological figure,container > vessel > cup > drinking-cup > skyphos > cup-skyphos,ceramics,,"520 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1926.404,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454003
455509,Attic black-figure pottery alabastron depicting Athena and Hermes,container > oil-container > perfume bottle > unguent jar > alabastron,ceramics,,"510 BCE - 490 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica, Europe > Italy > Emilia-Romagna > Bologna > Bologna","find spot, place of creation, place of purchase","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1931.46,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455509
387684,Attic red-figure pottery pyxis and lid,"container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type A pyxis, container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > tripod pyxis",ceramics,,"460 BCE - 440 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1956.2,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387684
387725,Attic red-figure pottery chous decorated in Six’s technique,container > vessel > jug > wine-jug > oinochoe,ceramics,,"450 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1945.45,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387725
387730,Attic red-figure pottery alabastron depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > alabastron,ceramics,,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Greece > Attica, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1934.327,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387730
388470,Attic red-figure pottery lekythos depicting a domestic scene,container > oil-container > perfume bottle > unguent jar > lekythos > squat lekythos,ceramics,,"430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Cumae, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1937.673,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388470
470924,Attic black-figure pottery stemmed cup depicting a Dionysiac scene,"container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A, container > vessel > cup > drinking-cup > stemmed cup > kylix > eye cup",ceramics, - ,"500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1960.1219,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-470924
471005,Attic black-figure pottery cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > skyphos > cup-skyphos,ceramics, - ,"475 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1947.112,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471005
