Object Number,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Constituent ID,Artist Prefix,Artist Display Name,Artist Alpha Sort,Artist ULAN URL,Artist Wikidata URL,Culture,Period,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,_year_start,_year_end,Object Name,Title,Link Resource,Object Wikidata URL,Tags,Tags AAT URL,Tags Wikidata URL,Type,Decoration type,Female figures,Male figures,Myth,Record in MANTO,object_1,object_2,MANTO_result_1,MANTO_result_2,MANTO_result_3,MANTO_result_4,MANTO_result_5,MANTO_result_6
06.1021.158,True,247322.0,,Greek and Roman Art,1906.0,5122.0,Attributed to the,Krotala Painter,Krotala Painter,,,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,"Overall: 4 3/8in. (11.1cm)
Diameter: 2 3/16 × 1 3/16 × 1 3/8 in. (5.5 × 3 × 3.5 cm)","Rogers Fund, 1906",-500.0,-490.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/247322,,Human Figures|Lions,http://vocab.getty.edu/page/aat/300404114|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q5937779|https://www.wikidata.org/wiki/Q140,lekythos,,,,,,,,,,,,,
41.162.189,True,254360.0,157.0,Greek and Roman Art,1941.0,16371.0,Attributed to the,Kleophrades Painter,Kleophrades Painter,http://vocab.getty.edu/page/ulan/500115460,https://www.wikidata.org/wiki/Q1347940,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,H. 16 5/8 in. (42.2 cm); diameter  10 3/4 in. (27.3 cm),"Rogers Fund, 1941",-490.0,-490.0,Amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/254360,https://www.wikidata.org/wiki/Q116404831,Animals|Maenads|Satyrs|Lions,http://vocab.getty.edu/page/aat/300249525| |http://vocab.getty.edu/page/aat/300379732|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q209599|https://www.wikidata.org/wiki/Q163709|https://www.wikidata.org/wiki/Q140,neck amphora,,,,,,,,,,,,,
46.129.3,True,254561.0,171.0,Greek and Roman Art,1946.0,,,,,,,"Greek, Attic",Late Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,H. 12 3/8 in. (31.4 cm),"Gift of Mr. and Mrs. John van Benschoten Griggs, 1946",-500.0,-490.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/254561,https://www.wikidata.org/wiki/Q116286976,Shields|Satyrs,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300379732,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q163709,,,,,,,,,,,,,,
2021.40.9,True,329994.0,,Greek and Roman Art,2021.0,,,,,,,"Greek, Attic",Archaic,ca. 500 BCE,-510.0,-490.0,Terracotta,H. 7.3 cm (2-7/8 in.) x W. 15 cm (5-7/8 in.) (across handles),"Bequest of Nanette B. Kelekian, 2020",-510.0,-490.0,Mastoid skyphos,Terracotta mastoid skyphos,http://www.metmuseum.org/art/collection/search/329994,,,,,skyphos,,,,,,,,,,,,,
22.139.73,True,251245.0,,Greek and Roman Art,1922.0,4929.0,Attributed to the,Painter of Athens 9690,Painter of Athens 9690,http://vocab.getty.edu/page/ulan/500046541,,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,"Overall: 5 7/8in. (14.9cm)
Diameter: 2 5/16 × 1 3/8 × 1 11/16 in. (5.9 × 3.5 × 4.3 cm)","Rogers Fund, 1922",-500.0,-490.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/251245,,Serpents|Trees,http://vocab.getty.edu/page/aat/300417734|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q2102|https://www.wikidata.org/wiki/Q10884,lekythos,,,,,,,,,,,,,
1989.281.71,True,255948.0,157.0,Greek and Roman Art,1989.0,4916.0,Attributed to,Onesimos,Onesimos,http://vocab.getty.edu/page/ulan/500115465,https://www.wikidata.org/wiki/Q475054,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,"H. 3 9/16 in. (9 cm)
diameter  12 1/4 in. (31.1 cm)","Gift of Norbert Schimmel Trust, 1989",-490.0,-490.0,Kylix,Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/255948,https://www.wikidata.org/wiki/Q116289995,Men|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726,kylix,,,,,,,,,,,,,
08.258.30,True,248102.0,,Greek and Roman Art,1908.0,4914.0,Attributed to the,Kephisophon Painter,Kephisophon Painter,http://vocab.getty.edu/page/ulan/500093084,,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,"Overall: 5 1/16 in. (12.8 cm)
Diameter: 2 3/8 × 1 3/16 × 1 11/16 in. (6.1 × 3.1 × 4.2 cm)","Rogers Fund, 1908",-500.0,-490.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/248102,,Human Figures,http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q5937779,lekythos,,,,,,,,,,,,,
08.258.58,True,248129.0,157.0,Greek and Roman Art,1908.0,16371.0,Attributed to the,Kleophrades Painter,Kleophrades Painter,http://vocab.getty.edu/page/ulan/500115460,https://www.wikidata.org/wiki/Q1347940,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,"H. 18 1/2 in. (47 cm)
diameter  20 1/4 in. (51.4 cm)","Rogers Fund, 1908",-490.0,-490.0,Calyx-krater,Terracotta calyx-krater (bowl for mixing wine and water),http://www.metmuseum.org/art/collection/search/248129,https://www.wikidata.org/wiki/Q116294062,Men|Helmets|Warriors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300036794|http://vocab.getty.edu/page/aat/300261945,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q173603|https://www.wikidata.org/wiki/Q1250916,calyx krater,,,,,,,,,,,,,
1988.40,True,255899.0,157.0,Greek and Roman Art,1988.0,4913.0,Attributed to the,Berlin Painter,Berlin Painter,http://vocab.getty.edu/page/ulan/500006931,https://www.wikidata.org/wiki/Q821647,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,13 3/4 in. (34.9 cm),"Gift of Christos G. Bastis, in honor of Dietrich von Bothmer, 1988",-490.0,-490.0,Stamnos,Terracotta stamnos (jar),http://www.metmuseum.org/art/collection/search/255899,https://www.wikidata.org/wiki/Q116290251,Warriors|Athena|Zeus,http://vocab.getty.edu/page/aat/300261945|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901000671,https://www.wikidata.org/wiki/Q1250916|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q34201,stamnos,,,,,,,,,,,,,
56.171.9,True,254867.0,154.0,Greek and Roman Art,1956.0,4926.0,Attributed to the,Princeton Painter,Princeton Painter,http://vocab.getty.edu/page/ulan/500031253,https://www.wikidata.org/wiki/Q583674,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,"H. 15 1/8 in. (38.4 cm)
diameter of mouth  6 7/8 in. (17.5 cm)
diameter of foot  5 15/16 in. (15.1 cm)","Fletcher Fund, 1956",-500.0,-490.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/254867,https://www.wikidata.org/wiki/Q116290401,Battles|Men|Chariots,http://vocab.getty.edu/page/aat/300185692|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q178561|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q203788,,,,,,,,,,,,,,
56.171.3,True,254861.0,171.0,Greek and Roman Art,1956.0,4913.0,Attributed to the,Eucharides Painter,Eucharides Painter,http://vocab.getty.edu/page/ulan/500027030,https://www.wikidata.org/wiki/Q1372152,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,H. 26 1/8 in. (66.3 cm); diameter of mouth  7 3/8 in. (18.7 cm); diameter of foot  5 11/16 in. (14.5 cm),"Fletcher Fund, 1956",-490.0,-490.0,Panathenaic prize amphora,Terracotta Panathenaic prize amphora (jar),http://www.metmuseum.org/art/collection/search/254861,https://www.wikidata.org/wiki/Q116290429,Horses|Athena|Jockeys,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/aat/300188603,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q846750,,,,,,,,,,,,,,
21.88.92,True,251112.0,171.0,Greek and Roman Art,1921.0,4928.0,Attributed to the,Edinburgh Painter,Edinburgh Painter,http://vocab.getty.edu/page/ulan/500069287,https://www.wikidata.org/wiki/Q1284686,"Greek, Attic",Archaic,ca. 500 BCE,-510.0,-490.0,Terracotta,H. 5 3/4 in. (14.6 cm.),"Rogers Fund, 1921",-510.0,-490.0,Amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/251112,https://www.wikidata.org/wiki/Q116289920,Battles|Swords|Theseus|Minotaurs|Herakles,http://vocab.getty.edu/page/aat/300185692|http://vocab.getty.edu/page/aat/300037048|http://vocab.getty.edu/page/ia/901001063|http://vocab.getty.edu/page/ia/901000738|http://vocab.getty.edu/page/ia/901000042,https://www.wikidata.org/wiki/Q178561|https://www.wikidata.org/wiki/Q12791|https://www.wikidata.org/wiki/Q1320718|https://www.wikidata.org/wiki/Q129866|https://www.wikidata.org/wiki/Q122248,neck amphora,,,,,,,,,,,,,
07.286.78,True,247958.0,171.0,Greek and Roman Art,1907.0,4913.0,Attributed to the,Eucharides Painter,Eucharides Painter,http://vocab.getty.edu/page/ulan/500027030,https://www.wikidata.org/wiki/Q1372152,"Greek, Attic",Late Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,"H. 18 1/2 in. (47 cm)
diameter  12 5/16 in. (31.3 cm)","Rogers Fund, 1907",-490.0,-490.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/247958,https://www.wikidata.org/wiki/Q116295996,Altars|Apollo|Artemis,http://vocab.getty.edu/page/aat/300003725|http://vocab.getty.edu/page/ia/901000109|http://vocab.getty.edu/page/ia/901000323,https://www.wikidata.org/wiki/Q101687|https://www.wikidata.org/wiki/Q37340|https://www.wikidata.org/wiki/Q39503,,,,,,,,,,,,,,
06.1021.70,True,247239.0,171.0,Greek and Roman Art,1906.0,4902.0,Attributed to the,Sappho Painter,Sappho Painter,http://vocab.getty.edu/page/ulan/500019329,https://www.wikidata.org/wiki/Q1354018,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,6 13/16in. (17.3cm),"Rogers Fund, 1906",-500.0,-490.0,Lekythos,Terracotta lekythos (oil flask),http://www.metmuseum.org/art/collection/search/247239,https://www.wikidata.org/wiki/Q116295214,Men|Dogs|Horses|Chariots,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788,lekythos,,,,,,,,,,,,,
96.18.63,True,246581.0,,Greek and Roman Art,1896.0,,,,,,,"Greek, Attic",Late Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,"Other (width w/ handles): 8 5/8 in. (21.9 cm)
Diameter: 6 7/8 × 4 1/4 × 3 3/16 in. (17.5 × 10.8 × 8 cm)
Height: 8 7/8 in. (22.5 cm)","Purchase by subscription, 1896",-490.0,-490.0,Hydria,Hydria,http://www.metmuseum.org/art/collection/search/246581,,Soldiers|Shields,http://vocab.getty.edu/page/aat/300185678|http://vocab.getty.edu/page/aat/300036869,https://www.wikidata.org/wiki/Q4991371|https://www.wikidata.org/wiki/Q131559,hydria,,,,,,,,,,,,,
56.171.53,True,254912.0,156.0,Greek and Roman Art,1956.0,4940.0,Attributed to the,Troilos Painter,Troilos Painter,http://vocab.getty.edu/page/ulan/500079328,,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,H. 14 1/16 in. (35.7 cm); diameter mouth  6 in. (15.3 cm); diameter foot  5 1/4 in. (13.3 cm),"Fletcher Fund, 1956",-490.0,-490.0,"Hydria, kalpis",Terracotta hydria (water jar),http://www.metmuseum.org/art/collection/search/254912,https://www.wikidata.org/wiki/Q116289857,Chariots|Wheat,http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/aat/300343825,https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q15645384,kalpis,,,,,,,,,,,,,
23.160.87,True,251420.0,,Greek and Roman Art,1923.0,4902.0,Attributed to the,Sappho Painter,Sappho Painter,http://vocab.getty.edu/page/ulan/500019329,https://www.wikidata.org/wiki/Q1354018,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,7 1/16in. (18cm),"Rogers Fund, 1923",-500.0,-490.0,Lekythos,Terracottas lekythos (oil flask),http://www.metmuseum.org/art/collection/search/251420,,Satyrs,http://vocab.getty.edu/page/aat/300379732,https://www.wikidata.org/wiki/Q163709,lekythos,,,,,,,,,,,,,
06.1021.65,True,247234.0,,Greek and Roman Art,1906.0,4908.0,Attributed to the manner of the,Haimon Painter,Haimon Painter,http://vocab.getty.edu/page/ulan/500100358,https://www.wikidata.org/wiki/Q1321820,"Greek, Attic",Archaic,ca. 500–490 BCE,-500.0,-490.0,Terracotta,"Other (width w/ handles): 6 1/4 in. (15.9 cm)
Diameter: 3 13/16 × 4 × 1 1/4 in. (9.6 × 10.2 × 3.2 cm)
Height: 3 1/2 in. (8.9 cm)","Rogers Fund, 1906",-500.0,-490.0,Mastoid skyphos,Mastoid skyphos,http://www.metmuseum.org/art/collection/search/247234,,Sphinx|Bulls,http://vocab.getty.edu/page/aat/300375739|http://vocab.getty.edu/page/aat/300250117,https://www.wikidata.org/wiki/Q151480|https://www.wikidata.org/wiki/Q693690,skyphos,,,,,,,,,,,,,
96.9.36,True,246136.0,157.0,Greek and Roman Art,1896.0,4910.0,Attributed to the,Antiphon Painter,Antiphon Painter,http://vocab.getty.edu/page/ulan/500000073,https://www.wikidata.org/wiki/Q116616,"Greek, Attic",Archaic,ca. 490 BCE,-490.0,-490.0,Terracotta,"H. 3 3/4 in. (9.5 cm)
diameter  9 9/16 in. (24.3 cm)","Purchase, 1896",-490.0,-490.0,Kylix,Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/246136,https://www.wikidata.org/wiki/Q116296437,Men,http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q8441,kylix,,,,,,,,,,,,,
91.1.462,True,245619.0,171.0,Greek and Roman Art,1891.0,4909.0,Attributed to the manner of the,Göttingen Painter,Göttingen Painter,,,"Greek, Attic",Late Archaic,ca. 500 BCE,-505.0,-495.0,Terracotta,"Height: 13 7/16 in. (34.2 cm)
Diameter: 10 13/16 in. (27.5 cm)
Width (with handles): 13 1/8 in. (33.3 cm)","Edward C. Moore Collection, Bequest of Edward C. Moore, 1891",-505.0,-495.0,Column-krater,Terracotta column-krater (bowl for mixing wine and water),http://www.metmuseum.org/art/collection/search/245619,https://www.wikidata.org/wiki/Q116290040,Men|Animals|Shields,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300036869,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q131559,column krater,,,,,,,,,,,,,
75.2.10,True,244816.0,155.0,Greek and Roman Art,1875.0,4944.0,Attributed to the,Pharos Painter,Pharos Painter,http://vocab.getty.edu/page/ulan/500090029,https://www.wikidata.org/wiki/Q2085171,"Greek, Attic",Archaic,ca. 550 BCE,-599.0,-500.0,Terracotta,H. 6 7/8 in. (17.5 cm),"Gift of Samuel G. Ward, 1875",-599.0,-500.0,Lekythos,Terracotta lekythos (oil flask),http://www.metmuseum.org/art/collection/search/244816,https://www.wikidata.org/wiki/Q116288866,Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467,lekythos,,,,,,,,,,,,,
74.51.1361,True,240942.0,,Greek and Roman Art,1874.0,,,,,,,"Greek, Attic",Archaic,ca. 500 BCE,-599.0,-500.0,Terracotta,"3 1/4in. (8.3cm)
Other: 5 5/8in. (14.3cm)","The Cesnola Collection, Purchased by subscription, 1874–76",-599.0,-500.0,"Kylix, lip-cup","Kylix, lip-cup",http://www.metmuseum.org/art/collection/search/240942,,Men|Boxing,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300374825,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q32112,kylix,,,,,,,,,,,,,
41.162.8,True,254175.0,155.0,Greek and Roman Art,1941.0,4937.0,Attributed to,Pheidippos,Pheidippos,http://vocab.getty.edu/page/ulan/500010687,https://www.wikidata.org/wiki/Q1648841,"Greek, Attic",Archaic,ca. 515–510 BCE,-515.0,-500.0,Terracotta,H. 5 1/4 in. (13.4 cm); diameter  12 7/8 in. (32.7 cm); width with handles  16 5/16 in. (41.4 cm),"Rogers Fund, 1941",-515.0,-500.0,"Kylix, eye-cup, bilingual",Terracotta kylix: eye-cup (drinking cup),http://www.metmuseum.org/art/collection/search/254175,https://www.wikidata.org/wiki/Q116404733,Men|Dionysus|Warriors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/aat/300261945,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q1250916,kylix,,,,,,,,,,,,,
06.1021.62,True,247231.0,,Greek and Roman Art,1906.0,4908.0,Attributed to the,Capodimonte Group,Capodimonte Group,http://vocab.getty.edu/page/ulan/500107518,,"Greek, Attic",Archaic,late 6th century BCE,-530.0,-500.0,Terracotta,11 3/4in. (29.8cm),"Rogers Fund, 1906",-530.0,-500.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/247231,,Shields|Amazons,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/ia/901000212,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q134154,lekythos,,,,,,,,,,,,,
1991.11.1,True,255975.0,152.0,Greek and Roman Art,1991.0,,,,,,,"Greek, Chalcidian",Archaic,late 6th century BCE,-530.0,-500.0,Terracotta,"H. 2 1/2 in. (6.4 cm)
diameter  7 in. (17.8 cm)","Purchase, Moses Fried Foundation Gift, 1991",-530.0,-500.0,Lekanis lid,Terracotta lid of a lekanis (lidded bowl),http://www.metmuseum.org/art/collection/search/255975,https://www.wikidata.org/wiki/Q116406279,Animals|Soldiers|Men,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300185678|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q4991371|https://www.wikidata.org/wiki/Q8441,lekanis,,,,,,,,,,,,,
06.1021.160,True,247324.0,,Greek and Roman Art,1906.0,,,,,,,"Greek, Attic",Archaic,ca. 500 BCE,-500.0,-500.0,Terracotta,"5 7/16 × 2 3/8 in. (13.8 × 6 cm)
Diam. of rim: 1 1/8 in. (2.8 cm)
Diam. of foot: 1 5/8 in. (4.2 cm)","Rogers Fund, 1906",-500.0,-500.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/247324,,Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467,lekythos,,,,,,,,,,,,,
06.1021.162,True,247326.0,157.0,Greek and Roman Art,1906.0,,,,,,,"Greek, Attic",Archaic,ca. 520–500 BCE,-520.0,-500.0,Terracotta,"H. 1 15/16 in. (4.9 cm)
diameter  2 9/16 in. (6.5 cm)","Rogers Fund, 1906",-520.0,-500.0,Stand,Terracotta standlet,http://www.metmuseum.org/art/collection/search/247326,https://www.wikidata.org/wiki/Q116294003,Men|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726,unknown,,,,,,,,,,,,,
34.11.6,True,253426.0,,Greek and Roman Art,1934.0,4908.0,Attributed to the,Haimon Painter,Haimon Painter,http://vocab.getty.edu/page/ulan/500100358,https://www.wikidata.org/wiki/Q1321820,"Greek, Attic",Archaic,6th century BCE,-599.0,-500.0,Terracotta,"Overall: 8 1/2 in. (21.6 cm)
Diameter: 2 3/4 × 1 5/8 × 1/8 in. (6.9 × 4.1 × 0.2 cm)","Fletcher Fund, 1934",-599.0,-500.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/253426,,Herakles,http://vocab.getty.edu/page/ia/901000042,https://www.wikidata.org/wiki/Q122248,lekythos,,,,,,,,,,,,,
26.60.19,True,252486.0,171.0,Greek and Roman Art,1926.0,,,,,,,"Greek, Attic",Archaic,last quarter of the 6th century BCE,-525.0,-500.0,Terracotta,H. 15 15/16 in. (40.5 cm),"Fletcher Fund, 1926",-525.0,-500.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/252486,https://www.wikidata.org/wiki/Q116242540,Maenads|Dionysus|Satyrs,|http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/aat/300379732,https://www.wikidata.org/wiki/Q209599|https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q163709,neck amphora,,,,,,,,,,,,,
41.162.230,True,254401.0,,Greek and Roman Art,1941.0,4908.0,Attributed to the,Class of the Red-Bodied Oinochoai III,Class of the Red-Bodied Oinochoai III,http://vocab.getty.edu/page/ulan/500062869,,"Greek, Attic",Archaic,ca. 500 BCE,-500.0,-500.0,Terracotta,H. 10.01 cm.,"Rogers Fund, 1941",-500.0,-500.0,Oinochoe,Oinochoe,http://www.metmuseum.org/art/collection/search/254401,,Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467,unknown,,,,,,,,,,,,,
06.1021.170,True,247333.0,171.0,Greek and Roman Art,1906.0,4899.0,Attributed to the,Painter of Berlin 2268,Painter of Berlin 2268,http://vocab.getty.edu/page/ulan/500060106,,"Greek, Attic",Archaic,ca. 510–500 BCE,-510.0,-500.0,Terracotta,"H. 3 7/8 in. (9.80 cm)
D. 10 1/16 in. (25.6 cm)","Rogers Fund, 1906",-510.0,-500.0,"Kylix, Type B",Terracotta kylix (drinking cup) with horses,http://www.metmuseum.org/art/collection/search/247333,https://www.wikidata.org/wiki/Q116293990,Men|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726,kylix,,,,,,,,,,,,,
25.78.69,True,251849.0,171.0,Greek and Roman Art,1925.0,,,,,,,"Greek, Attic",Archaic,ca. 530–500 BCE,-530.0,-500.0,Terracotta,4 15/16in. (12.5cm),"Fletcher Fund, 1925",-530.0,-500.0,Kyathos,Terracotta kyathos (cup-shaped ladle),http://www.metmuseum.org/art/collection/search/251849,https://www.wikidata.org/wiki/Q116250614,Shields|Men|Centaurs,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300379740,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q83203,,,,,,,,,,,,,,
"20.253a, b",True,251001.0,171.0,Greek and Roman Art,1920.0,4927.0,Attributed to the,Thaliarchos Painter,Thaliarchos Painter,http://vocab.getty.edu/page/ulan/500098333,https://www.wikidata.org/wiki/Q88983021,"Greek, Attic",Late Archaic,ca. 510 BCE,-510.0,-500.0,Terracotta,H. of box  1 5/8 in. (4.2 cm); H. with cover  2 1/16 in. (5.2 cm),"Rogers Fund, 1920",-510.0,-500.0,"Pyxis, type D",Terracotta pyxis (box),http://www.metmuseum.org/art/collection/search/251001,https://www.wikidata.org/wiki/Q116290770,Satyrs,http://vocab.getty.edu/page/aat/300379732,https://www.wikidata.org/wiki/Q163709,pyxis,,,,,,,,,,,,,
20.250,True,250998.0,171.0,Greek and Roman Art,1920.0,,,,,,,"Greek, Attic",Archaic,ca. 535–500 BCE,-535.0,-500.0,Terracotta,"H. 2 11/16 in. (6.8 cm.)
Diameter  7 3/16 in. (18.3 cm.)","Rogers Fund, 1920",-535.0,-500.0,Kylix,Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/250998,https://www.wikidata.org/wiki/Q116291405,Male Nudes|Lions,http://vocab.getty.edu/page/aat/300189568|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q40446|https://www.wikidata.org/wiki/Q140,kylix,,,,,,,,,,,,,
17.230.9,True,250547.0,155.0,Greek and Roman Art,1917.0,4907.0,Attributed to the,Theseus Painter,Theseus Painter,http://vocab.getty.edu/page/ulan/500031574,https://www.wikidata.org/wiki/Q2420238,"Greek, Attic",Archaic,ca. 500 BCE,-500.0,-500.0,Terracotta,"H. 6 3/8 in. (16.2 cm)
diameter  8 13/16 in. (22.4 cm)","Rogers Fund, 1917",-500.0,-500.0,Skyphos,Terracotta skyphos (deep drinking cup),http://www.metmuseum.org/art/collection/search/250547,https://www.wikidata.org/wiki/Q116402575,Poseidon|Seahorses,http://vocab.getty.edu/page/ia/901000198|http://vocab.getty.edu/page/aat/300261242,https://www.wikidata.org/wiki/Q41127|https://www.wikidata.org/wiki/Q11709836,skyphos,,,,,,,,,,,,,
1972.118.141,True,255452.0,,Greek and Roman Art,1972.0,4922.0,Attributed to the,Little Lion Class,Little Lion Class,http://vocab.getty.edu/page/ulan/500116390,,"Greek, Attic",Archaic,6th century BCE,-599.0,-500.0,Terracotta,"4 7/8 × 2 3/16 in. (12.3 × 5.5 cm)
Diam. of rim: 1 1/8 in. (2.9 cm)
Diam. of foot: 1 9/16 in. (3.9 cm)","Bequest of Walter C. Baker, 1971",-599.0,-500.0,Lekythos,Lekythos,http://www.metmuseum.org/art/collection/search/255452,,Satyrs|Horses,http://vocab.getty.edu/page/aat/300379732|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q163709|https://www.wikidata.org/wiki/Q726,lekythos,,,,,,,,,,,,,
75.2.23,True,244829.0,171.0,Greek and Roman Art,1875.0,,,,,,,"Greek, Attic",Archaic,late 6th century BCE,-525.0,-500.0,Terracotta,H. with handle 9 1/4 in. (23.5 cm),"Gift of Samuel G. Ward, 1875",-525.0,-500.0,Olpe,Terracotta oinochoe: olpe (jug),http://www.metmuseum.org/art/collection/search/244829,https://www.wikidata.org/wiki/Q116288886,Warriors|Men|Horses|Chariots,http://vocab.getty.edu/page/aat/300261945|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q1250916|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788,olpe,,,,,,,,,,,,,
